1,58,4818,67,3939,190,26714,51,439,438
0,10,4824,56,3939,224,26739,89,394,356
0,10,4821,56,3939,214,26720,89,405,366
0,18,4821,58,3939,234,26753,82,386,356
0,27,4825,56,3939,216,26739,71,401,382
0,16,4816,56,3939,232,26758,82,386,356
0,14,4821,62,3941,226,26738,90,397,358
0,16,4821,56,3949,230,26705,82,389,358
0,29,4823,60,3943,184,26739,73,439,418
0,28,4821,61,3939,156,26748,74,468,446
0,10,4821,82,3939,212,26755,114,433,370
0,23,4822,69,3942,238,26739,87,394,358
0,18,4821,63,3947,232,26731,87,394,358
0,21,4821,68,3943,234,26732,89,395,358
1,58,4821,67,3936,194,26739,51,436,436
0,20,4819,85,3939,234,26739,107,413,356
0,10,4815,57,3939,198,26739,90,421,382
0,10,4783,85,3835,218,26722,117,428,362
0,31,4821,70,3941,244,26739,81,387,358
0,19,4821,57,3932,234,26744,80,385,356
0,28,4821,74,3937,238,26729,88,399,362
0,29,4821,61,3939,244,26749,74,378,356
0,28,4821,71,3939,234,26736,85,399,364
0,12,4819,65,3939,226,26739,94,400,356
0,24,4823,60,3934,238,26739,78,385,358
0,10,4821,54,3939,208,26750,86,407,372
0,14,4819,59,3939,226,26719,87,394,358
0,26,4821,65,3939,240,26729,81,387,358
0,19,4823,67,3939,234,26742,90,394,356
0,10,4821,57,3939,194,26735,89,426,388
0,17,4821,58,3937,232,26739,83,388,356
0,11,4818,55,3939,226,26739,86,390,356
0,25,4825,70,3939,240,26739,86,392,356
0,10,4821,72,3939,204,26743,103,430,378
0,29,4821,56,3939,166,26762,69,453,436
0,17,4825,61,3932,232,26740,86,391,356
0,10,4821,58,3935,212,26739,90,408,370
0,19,4821,66,3932,234,26739,89,394,356
0,25,4818,65,3939,240,26735,81,387,356
0,14,4821,58,3939,226,26739,87,394,358
0,29,4821,59,3939,242,26724,72,379,358
1,55,4822,65,3939,182,26739,51,447,446
0,33,4816,90,3939,248,26739,98,404,358
0,17,4822,67,3939,232,26743,92,397,356
0,19,4822,66,3939,234,26746,89,394,356
0,25,4818,67,3939,240,26739,83,389,356
0,10,4821,57,3939,186,26733,90,434,396
0,16,4821,57,3932,230,26739,83,390,358
0,10,4821,63,3939,206,26714,95,419,374
0,15,4817,64,3939,230,26739,91,397,358
0,16,4821,58,3942,230,26739,85,391,358
1,51,4819,61,3939,148,26739,52,476,476
0,21,4821,67,3939,234,26739,87,394,358
0,28,4821,69,3939,242,26739,84,389,356
1,51,4821,61,3937,148,26739,52,476,476
0,12,4822,56,3941,226,26739,86,391,356
0,16,4822,56,3939,230,26739,82,388,358
1,80,4819,87,3937,258,26711,49,391,394
0,28,4820,60,3933,242,26731,74,380,356
0,14,4821,85,3939,226,26711,112,420,358
0,31,4817,64,3939,244,26739,76,381,356
0,10,4821,55,3939,222,26752,87,395,360
0,15,4820,57,3939,230,26739,84,390,358
0,15,4826,61,3939,230,26739,88,394,356
0,26,4821,82,3938,240,26722,98,404,358
0,15,4823,54,3939,230,26739,81,387,356
0,10,4825,85,3939,206,26739,116,441,376
0,22,4820,60,3939,238,26744,81,385,356
0,19,4821,56,3944,234,26739,79,383,356
0,29,4825,74,3939,232,26765,88,404,368
0,14,4822,86,3939,226,26732,114,421,358
0,29,4821,56,3939,198,26744,70,420,402
0,10,4821,55,3937,214,26740,87,403,368
0,17,4817,56,3939,232,26743,82,387,356
0,22,4819,62,3939,238,26739,82,387,356
0,29,4821,57,3939,200,26758,70,418,398
0,25,4823,60,3939,240,26739,77,382,356
0,10,4821,56,3939,190,26728,88,428,390
0,28,4821,61,3939,164,26723,74,461,438
0,10,4821,62,3939,194,26734,95,431,388
0,28,4821,74,3939,234,26766,88,402,364
0,19,4825,56,3939,232,26718,80,387,358
0,24,4822,60,3939,240,26751,77,382,356
0,10,4821,85,3939,216,26730,117,431,364
0,27,4824,62,3936,242,26739,77,382,356
1,75,4821,82,3939,260,26763,49,384,386
0,35,4821,88,3939,250,26762,96,400,356
0,28,4821,72,3939,238,26764,85,397,362
0,17,4821,61,3940,232,26740,86,391,356
0,18,4825,66,3938,232,26739,90,396,358
0,18,4821,60,3939,232,26736,84,390,358
0,29,4821,56,3939,208,26711,70,410,392
0,10,4820,55,3936,208,26732,87,408,372
0,29,4821,58,3939,200,26750,71,419,398
0,18,4821,67,3941,232,26739,92,397,356
0,17,4821,66,3934,232,26739,91,396,356
0,10,4818,56,3939,226,26747,87,391,356
0,10,4821,56,3940,208,26739,88,409,372
0,10,4806,57,3939,198,26739,90,421,382
0,29,4822,59,3939,244,26740,72,376,356
0,20,4817,65,3939,234,26739,87,392,356
0,22,4817,86,3938,238,26739,106,411,356
0,30,4821,61,3939,244,26739,73,378,356
0,14,4822,87,3939,230,26749,114,419,356
0,10,4821,58,3939,198,26752,90,421,382
0,35,4819,87,3939,248,26739,93,401,358
0,16,4821,65,3939,232,26760,91,395,356
0,28,4821,66,3938,244,26757,80,383,356
0,20,4820,65,3937,234,26739,87,392,356
0,18,4817,60,3940,232,26718,84,390,358
0,30,4821,67,3938,244,26739,79,384,356
0,10,4821,55,3939,218,26716,88,398,362
0,14,4820,79,3939,230,26739,107,412,356
0,22,4820,58,3939,238,26740,78,383,356
0,10,4821,83,3937,204,26725,115,442,378
0,28,4821,71,3939,218,26732,85,414,380
1,80,4819,87,3938,258,26716,49,391,394
0,28,4821,77,3936,238,26757,90,402,362
0,29,4824,64,3939,244,26762,77,381,356
0,17,4823,62,3939,232,26748,87,392,356
0,22,4820,65,3939,238,26743,85,390,356
0,10,4821,57,3939,196,26760,89,423,386
1,79,4821,86,3934,258,26739,49,390,392
0,10,4821,57,3939,200,26730,89,418,380
0,16,4821,81,3939,232,26754,107,411,356
0,29,4821,71,3939,244,26739,84,388,356
0,15,4821,58,3945,230,26739,84,390,358
0,10,4821,72,3932,200,26739,103,433,380
0,39,4821,88,3939,256,26743,91,395,356
0,12,4821,58,3938,226,26737,89,394,356
0,10,4821,58,3942,196,26739,90,424,386
1,57,4822,66,3939,184,26739,51,445,444
0,24,4817,65,3939,240,26756,83,387,356
0,25,4818,63,3939,240,26739,79,385,356
0,22,4821,74,3939,234,26733,95,402,358
0,10,4821,74,3939,206,26761,106,430,376
0,23,4818,60,3939,238,26739,79,385,358
0,17,4821,60,3941,230,26727,85,392,358
0,10,4821,55,3939,208,26719,88,408,372
0,18,4821,61,3939,232,26728,85,391,358
0,10,4821,57,3939,190,26715,90,428,390
0,16,4821,60,3932,230,26739,86,393,358
0,14,4820,60,3939,230,26739,87,392,356
0,28,4821,61,3939,150,26733,74,474,450
0,18,4820,67,3939,232,26739,92,397,356
0,10,4821,85,3939,222,26727,117,425,360
0,18,4821,58,3939,234,26744,82,386,356
0,10,4821,58,3939,198,26963,90,422,382
1,49,4821,60,3947,148,26748,53,475,472
0,17,4820,64,3939,232,26742,89,394,356
0,16,4820,55,3939,232,26758,80,385,356
0,29,4819,76,3941,230,26723,89,409,370
0,29,4823,67,3939,242,26734,80,386,358
0,21,4821,60,3935,234,26739,80,387,358
0,28,4822,56,3939,242,26739,71,376,356
0,10,4823,76,3939,222,26737,108,417,360
0,28,4821,57,3938,188,26736,71,431,412
0,29,4821,75,3943,222,26739,88,415,378
0,17,4821,65,3939,230,26720,90,397,358
0,28,4817,75,3939,238,26739,89,400,362
0,10,4821,57,3939,186,26743,90,434,396
0,22,4822,74,3936,238,26739,94,399,356
0,10,4821,74,3940,198,26739,106,437,382
0,17,4821,78,3938,230,26723,104,411,358
1,80,4817,87,3939,258,26739,49,391,392
0,10,4821,56,3939,214,26732,89,405,366
0,29,4821,65,3940,244,26739,79,383,356
0,29,4821,55,3939,176,26720,68,442,424
0,15,4821,59,3932,230,26739,86,392,356
0,10,4821,55,3939,224,26742,87,392,356
1,53,4822,63,3939,160,26739,52,465,464
0,18,4824,58,3939,232,26737,82,388,358
0,16,4821,68,3944,230,26739,94,401,358
0,17,4822,65,3939,232,26743,91,395,356
0,23,4820,65,3939,238,26738,84,390,356
0,24,4820,65,3939,238,26733,84,390,358
0,18,4820,57,3933,234,26753,81,385,356
0,19,4821,65,3939,234,26743,89,393,356
0,10,4821,62,3939,218,26716,94,405,362
0,15,4826,63,3940,230,26739,90,396,356
0,29,4821,68,3939,244,26739,81,385,356
0,10,4821,58,3934,214,26739,91,407,366
0,15,4820,67,3939,230,26739,93,399,358
0,10,4821,54,3939,208,26744,86,407,372
0,10,4821,75,3939,206,26710,107,431,374
1,58,4821,68,3939,194,26765,52,437,436
0,29,4821,75,3937,240,26738,88,397,360
0,26,4821,63,3939,242,26750,80,383,356
0,29,4821,58,3938,194,26736,71,427,406
0,10,4821,60,3939,212,26721,92,410,370
0,10,4821,56,3944,214,26739,88,404,366
0,14,4821,55,3939,230,26764,83,388,356
0,14,4816,67,3939,230,26749,95,399,356
0,18,4817,86,3939,232,26720,110,416,358
0,29,4821,86,3939,244,26765,99,403,356
0,22,4822,85,3939,234,26736,106,413,358
0,18,4822,65,3936,232,26739,88,395,358
0,23,4819,60,3933,238,26731,80,385,356
0,21,4819,74,3939,234,26736,95,402,358
0,29,4821,76,3937,240,26740,89,398,360
0,29,4821,72,3941,234,26739,85,399,366
0,10,4821,62,3938,206,26739,95,418,374
0,14,4821,61,3939,226,26718,89,396,358
0,28,4821,56,3940,170,26747,69,448,430
0,35,4821,88,3939,250,26750,96,400,356
0,29,4821,76,3939,240,26760,89,399,360
0,16,4819,56,3939,230,26723,82,389,358
0,23,4821,89,3940,238,26739,108,414,358
0,10,4821,56,3939,222,26737,88,397,360
0,21,4817,58,3939,234,26739,79,386,358
0,10,4821,56,3939,188,26729,88,430,392
0,22,4822,57,3939,238,26753,77,382,356
0,28,4822,60,3939,242,26739,75,380,356
0,31,4824,60,3934,244,26739,72,377,356
0,10,4821,60,3944,222,26740,91,400,360
0,19,4819,72,3942,234,26744,95,399,356
0,14,4818,57,3939,230,26751,85,390,356
0,19,4826,65,3939,234,26746,88,392,356
0,29,4821,75,3939,242,26753,88,395,358
0,15,4818,78,3939,230,26739,105,411,358
0,18,4818,64,3938,232,26739,89,394,356
0,14,4821,60,3939,230,26756,88,392,356
0,19,4821,67,3939,232,26713,90,397,358
1,53,4817,63,3939,174,26739,52,452,452
1,58,4821,67,3940,186,26739,51,444,444
0,10,4821,54,3939,214,26762,86,402,368
0,29,4820,75,3939,242,26742,88,395,358
0,28,4821,57,3939,194,26708,71,426,406
0,28,4820,58,3933,208,26719,72,412,390
0,14,4823,65,3944,230,26749,93,398,356
0,10,4821,56,3939,214,26737,89,405,366
1,56,4821,65,3939,182,26718,51,447,446
0,29,4822,56,3939,204,26738,70,415,396
0,14,4819,60,3939,230,26745,88,392,356
0,28,4821,57,3939,212,26715,71,408,388
0,17,4818,65,3939,232,26739,90,395,356
0,17,4823,63,3939,232,26754,88,393,356
0,17,4821,55,3940,232,26747,80,385,356
0,10,4821,56,3939,216,27250,88,401,364
0,10,4821,60,3939,212,26734,92,410,370
0,17,4824,55,3939,232,26751,80,385,356
0,10,4821,56,3938,222,26741,88,396,360
0,10,4821,58,3939,224,26731,90,396,358
0,27,4820,61,3939,242,26739,76,381,356
0,22,4821,74,3941,238,26740,94,399,356
0,10,4821,55,3939,216,26763,87,401,364
0,17,4822,65,3939,232,26761,90,395,356
0,18,4821,56,3939,232,26725,80,387,358
0,15,4819,64,3939,230,26739,91,397,356
0,24,4821,62,3939,240,26748,80,385,356
0,10,4821,57,3935,216,26739,89,403,364
0,15,4821,57,3936,230,26739,85,390,356
0,28,4821,75,3940,230,26734,89,408,370
0,20,4821,55,3946,234,26739,78,383,356
0,30,4821,61,3944,244,26739,73,378,356
0,29,4821,74,3939,242,26740,87,394,358
0,28,4821,61,3939,176,26726,74,448,424
0,29,4826,59,3939,186,26743,72,436,414
1,78,4821,85,3936,260,26747,49,387,390
0,29,4821,61,3939,244,26766,74,378,356
0,18,4821,56,3939,234,26770,79,383,356
0,30,4821,60,3942,244,26739,72,377,356
0,32,4821,65,3939,248,26742,76,380,356
0,28,4822,75,3943,238,26739,89,400,362
0,10,4821,60,3939,208,26745,92,413,372
0,16,4821,56,3932,230,26739,82,389,358
0,24,4826,81,3939,240,26748,99,403,356
0,10,4821,74,3937,206,26729,106,430,374
0,29,4821,56,3939,178,26744,69,440,422
0,10,4821,60,3939,226,26748,91,395,356
0,31,4821,67,3944,244,26739,78,384,358
0,10,4821,85,3939,212,26737,117,436,370
0,16,4819,60,3939,230,26729,85,392,358
0,15,4825,65,3939,230,26739,91,397,358
0,16,4820,62,3939,230,26736,88,395,358
0,16,4822,81,3939,230,26739,108,414,358
0,29,4821,69,3939,242,26723,82,388,358
0,17,4821,65,3937,230,26709,90,397,358
0,16,4821,65,3941,230,26738,91,398,358
0,28,4821,56,3935,216,26727,69,401,384
0,10,4821,85,3946,224,26739,117,423,358
0,37,4821,92,3939,250,26727,96,404,358
0,17,4824,60,3939,230,26726,85,392,358
0,10,4821,58,3935,224,26734,89,396,358
0,10,4821,57,3939,198,26759,89,421,382
0,18,4821,65,3945,232,26727,89,395,358
0,14,4821,62,3939,230,26748,89,394,356
0,22,4821,61,3939,238,26750,81,386,356
1,49,4823,60,3940,148,26750,53,475,474
0,26,4821,65,3940,240,26725,81,388,358
0,10,4821,55,3938,218,26739,87,398,362
0,28,4825,65,3939,242,26739,78,385,358
0,23,4824,56,3944,238,26739,75,381,358
0,10,4820,85,3936,224,26734,117,422,356
0,14,4821,62,3939,230,26749,89,394,356
0,10,4821,77,3939,218,26726,109,420,362
0,12,4818,57,3945,226,26739,87,392,356
0,10,4819,54,3939,224,26726,85,392,358
0,10,4821,56,3939,164,26736,89,456,418
0,28,4821,62,3939,158,26737,75,467,442
0,16,4821,60,3939,230,26735,86,393,358
0,22,4824,81,3939,238,26741,101,406,356
0,11,4818,56,3945,226,26739,87,391,356
0,18,4821,55,3938,232,26733,79,385,358
0,10,4816,56,3939,224,26740,88,394,356
0,19,4823,62,3939,234,26749,85,390,356
0,10,4821,74,3939,204,26732,106,432,378
0,10,4821,62,3940,186,26739,94,438,396
0,32,4821,65,3939,244,26734,75,382,358
0,10,4821,62,3939,204,26715,95,421,378
0,18,4820,58,3939,234,26748,82,386,356
0,18,4820,67,3939,232,26723,90,397,358
0,28,4823,51,3926,188,26740,65,425,412
0,11,4821,86,3939,226,26744,117,421,356
0,18,4817,58,3939,232,26724,81,388,358
0,17,4818,56,3939,232,26756,81,386,356
1,54,4821,63,3939,166,26726,52,461,460
0,10,4821,60,3938,224,26739,92,398,356
0,21,4821,61,3938,234,26737,82,388,358
0,14,4821,59,3941,230,26739,87,392,356
0,14,4817,56,3939,230,26739,84,389,356
0,20,4824,65,3941,234,26739,88,393,356
0,10,4821,57,3939,206,26734,89,413,374
0,14,4821,58,3943,230,26744,86,391,356
0,15,4823,65,3940,230,26739,92,398,358
0,35,4821,88,3941,248,26739,95,402,358
0,22,4821,64,3939,238,26747,84,389,356
0,37,4822,92,3942,250,26739,97,404,358
0,10,4821,56,3943,196,26739,89,423,384
