0,10,17,3,7
0,10,17,3,12
0,17,12,3,17
0,15,18,0,6
0,16,7,7,18
0,14,8,6,15
0,13,14,5,17
0,15,10,5,17
0,14,12,6,16
0,15,15,3,13
0,14,12,5,16
0,12,16,3,11
0,17,15,1,13
0,13,15,3,13
0,12,13,5,15
0,10,17,4,12
0,15,17,0,7
0,11,7,8,15
0,17,12,4,18
0,15,17,0,6
0,17,17,1,9
0,16,10,6,17
0,14,15,4,16
0,17,10,4,17
0,15,14,2,14
0,16,10,4,16
0,12,6,11,12
0,11,16,2,12
0,12,16,4,9
0,10,9,11,17
0,16,8,6,16
0,14,7,7,14
0,10,9,11,16
0,8,17,2,4
0,12,5,11,13
0,12,6,11,12
0,11,18,3,8
0,10,12,8,16
0,14,14,4,12
0,13,12,5,14
0,6,19,4,1
0,16,14,2,15
0,13,11,7,15
0,13,14,4,11
0,10,15,2,9
0,11,16,4,11
0,11,10,9,14
0,13,17,1,13
0,10,6,8,13
0,14,15,4,16
0,12,16,3,13
0,7,19,6,9
0,13,18,1,9
0,11,17,3,12
0,10,17,1,6
0,12,6,11,11
0,16,17,0,7
0,16,16,2,13
0,15,8,6,16
0,17,6,7,15
0,12,12,7,15
0,13,14,3,13
0,11,16,2,13
0,10,6,8,13
0,18,14,2,15
0,14,14,5,12
0,12,6,11,12
0,14,11,5,15
0,10,7,7,13
0,15,17,1,9
0,7,11,11,17
0,15,17,1,8
0,15,11,6,18
0,16,12,5,17
0,9,5,11,12
0,16,17,0,6
0,15,15,3,14
0,12,12,7,15
0,11,12,6,15
0,13,11,8,17
0,15,11,5,18
0,14,14,2,14
0,15,11,6,17
0,15,7,8,18
0,15,13,5,16
0,11,12,8,17
0,11,14,6,15
0,12,15,4,16
0,17,16,2,14
0,8,18,4,3
0,15,10,5,17
0,11,18,3,8
0,15,15,3,15
0,7,16,3,12
0,16,10,5,17
0,14,10,5,16
0,14,12,5,16
0,3,16,7,13
0,8,17,6,5
0,10,7,7,13
0,10,6,8,13
0,11,14,6,15
0,15,17,1,8
0,9,16,6,8
0,14,17,1,13
0,14,16,2,14
0,14,18,1,7
0,6,18,6,5
0,14,7,8,15
0,15,12,5,16
0,12,13,6,16
0,14,10,5,17
0,18,14,2,15
0,15,11,5,17
0,15,15,3,15
0,14,16,4,10
0,15,12,4,15
0,13,11,5,17
0,13,17,1,10
0,16,7,7,15
0,11,18,3,8
0,12,16,2,14
0,7,10,10,14
0,11,18,3,7
0,14,16,1,13
0,7,19,6,6
0,14,17,1,9
0,16,12,4,16
0,12,10,9,14
0,17,17,1,8
0,11,12,8,16
0,15,17,1,7
0,10,18,3,7
0,13,15,4,12
0,6,18,6,9
0,16,8,6,17
0,6,18,6,9
0,15,18,0,6
0,9,16,2,9
0,13,15,4,11
0,11,14,5,15
0,15,17,1,8
0,6,19,4,1
0,11,13,3,12
0,14,12,4,16
0,9,14,5,13
0,16,10,6,17
0,14,14,4,13
0,12,10,10,14
0,13,5,11,13
0,12,15,5,16
0,14,8,6,16
0,10,10,5,14
0,11,15,5,10
0,10,16,5,9
0,10,14,5,13
0,16,11,5,17
0,11,15,4,14
0,12,10,8,17
0,15,10,5,18
0,15,17,1,9
0,15,10,6,19
0,13,17,1,12
0,15,7,8,17
0,16,18,1,7
0,11,11,9,14
0,8,11,10,16
0,12,6,11,12
0,6,19,6,8
0,8,11,11,16
0,17,17,0,7
0,9,16,5,7
0,12,15,4,16
0,12,6,11,11
0,7,18,6,8
0,8,17,2,4
0,15,10,5,16
0,13,6,10,14
0,12,15,4,11
0,12,13,6,15
0,17,16,1,12
0,13,17,1,10
0,18,17,0,8
0,11,16,2,14
0,10,10,5,14
0,10,14,6,14
0,16,14,2,15
0,16,11,4,18
0,15,10,6,18
0,11,17,3,8
0,15,17,1,8
0,15,12,5,16
0,12,14,4,16
0,14,7,6,15
0,13,12,4,15
0,15,12,5,16
0,15,18,1,7
0,15,7,7,17
0,15,7,8,18
0,18,16,2,13
0,11,17,3,12
0,15,17,1,9
0,12,14,5,16
0,14,17,1,8
0,13,11,6,16
0,11,12,8,16
0,16,8,7,17
0,11,17,2,13
0,11,16,3,12
0,14,16,2,13
0,17,15,2,13
0,7,18,6,9
0,18,9,4,18
0,6,19,5,0
0,11,13,6,14
0,14,17,2,13
0,16,15,1,12
0,10,15,6,13
0,11,17,3,11
0,10,15,5,14
0,15,14,2,15
0,14,15,3,12
0,13,17,1,10
0,15,10,6,19
0,10,10,5,14
0,15,15,3,14
0,7,10,10,15
0,13,12,6,15
0,11,9,10,14
0,14,17,1,13
0,10,16,4,8
0,11,15,5,11
0,16,11,4,18
0,15,15,2,13
0,15,15,2,13
0,15,16,1,13
0,11,16,5,10
0,14,12,4,16
0,12,14,4,11
0,14,7,8,17
0,7,18,6,9
0,14,18,1,7
0,13,7,9,15
0,9,18,1,4
0,15,7,8,17
0,10,9,11,16
0,10,10,5,14
0,11,15,5,14
0,15,13,5,16
0,12,12,6,15
0,13,5,11,15
0,17,10,4,16
0,14,15,3,14
0,13,16,1,13
0,13,16,4,9
0,16,14,2,15
0,17,10,4,17
0,9,17,4,11
0,15,12,6,16
0,15,12,5,17
0,14,18,1,7
0,18,14,2,14
0,13,11,7,16
0,18,14,2,14
0,6,19,7,5
0,12,13,6,16
0,16,8,5,16
0,15,15,3,14
0,14,14,4,14
0,11,17,2,7
0,10,11,8,13
0,13,8,6,15
0,10,13,6,15
0,11,16,3,12
0,13,15,3,9
0,13,15,4,10
0,15,11,5,19
0,8,19,5,1
0,18,14,2,15
0,15,18,1,8
0,13,11,6,16
0,10,15,5,13
0,17,16,2,13
0,12,6,11,12
0,14,10,8,15
0,10,9,11,16
0,11,10,9,13
0,16,11,4,17
0,15,10,6,19
0,15,13,5,16
0,14,18,1,8
0,8,19,4,2
0,16,11,5,17
0,16,6,7,14
0,12,16,2,14
0,15,7,7,16
0,12,14,5,11
0,15,10,6,19
0,15,11,5,17
0,15,17,1,13
0,15,17,1,7
0,14,7,7,14
0,13,6,10,15
0,13,13,5,14
0,12,16,4,11
0,15,10,5,17
0,16,6,7,15
0,13,10,9,17
0,15,18,0,6
0,9,9,11,16
0,6,19,5,1
0,16,18,1,7
0,13,10,8,18
0,12,16,4,11
0,13,15,4,12
0,17,16,1,12
0,16,12,5,16
0,12,5,11,14
0,15,11,5,16
0,13,6,8,13
0,18,18,0,8
0,14,17,1,13
0,11,17,2,14
0,13,16,4,12
0,10,17,3,8
0,15,6,7,14
0,13,9,8,14
0,11,16,2,13
0,16,16,2,12
0,7,19,4,1
0,16,10,5,16
0,13,5,11,14
0,10,15,5,14
0,16,6,7,14
0,12,16,4,11
0,12,16,2,11
0,9,16,1,10
0,11,16,3,13
0,16,8,6,17
0,12,6,12,12
0,11,12,8,15
0,6,11,10,14
0,17,12,3,17
0,14,15,3,10
0,11,14,5,14
0,18,18,0,7
0,11,15,4,10
0,15,8,6,16
0,11,15,5,16
0,13,12,6,16
0,14,18,1,7
0,15,12,5,16
0,6,17,3,5
0,11,16,3,12
0,8,19,4,2
0,18,17,0,7
0,17,12,3,17
0,15,14,2,13
0,9,17,6,7
0,15,17,0,8
0,8,11,10,16
0,17,10,5,17
0,13,15,4,16
0,9,17,1,3
0,15,15,3,14
0,9,16,1,10
0,12,12,4,15
0,10,16,5,9
0,15,6,7,15
0,15,11,6,19
0,17,9,4,17
0,15,15,3,16
0,16,16,2,13
0,16,8,6,16
0,12,14,5,16
0,13,10,8,14
0,15,10,6,16
0,15,6,7,13
0,13,12,5,17
0,12,11,8,17
0,15,7,8,17
0,16,8,6,17
0,19,14,2,16
0,12,8,6,14
0,13,5,11,14
0,14,15,3,15
0,14,15,4,16
0,15,8,6,15
0,16,9,4,16
0,11,14,6,14
0,17,10,4,17
0,10,15,6,14
0,14,8,6,16
0,14,14,4,14
0,11,18,3,8
0,15,12,5,16
0,11,14,5,14
0,9,9,11,16
0,10,17,4,12
0,14,6,9,16
0,16,7,6,16
0,14,7,9,15
0,15,12,5,16
0,13,18,1,8
0,8,18,6,10
0,9,16,1,10
0,11,5,11,13
0,13,12,5,15
0,16,8,6,17
0,9,15,5,14
0,14,16,1,13
0,15,7,6,15
0,17,13,3,17
0,12,14,5,16
0,11,10,9,15
0,10,9,11,16
0,10,10,5,14
0,16,10,5,19
0,15,7,7,15
0,10,7,7,13
0,13,8,7,15
0,7,18,7,6
0,12,16,2,14
0,9,14,4,14
0,10,15,4,13
0,10,17,1,4
0,13,11,6,16
0,11,15,3,13
0,15,12,5,16
0,13,7,9,14
0,15,7,7,15
0,16,7,7,16
0,7,18,6,6
0,16,16,2,13
0,11,14,5,14
0,9,15,4,12
0,13,14,4,12
0,14,7,6,14
0,18,14,2,15
0,10,10,5,14
0,15,18,1,7
0,12,17,3,12
0,11,10,6,16
0,10,17,3,8
0,12,16,3,9
0,15,15,3,16
0,14,7,9,16
0,15,17,1,7
0,15,14,2,15
0,18,18,0,7
0,15,7,7,17
0,12,13,6,15
0,15,15,2,15
0,16,7,6,16
0,15,11,5,18
0,16,6,7,15
0,17,13,2,16
0,14,12,4,15
0,13,11,7,16
0,12,6,11,12
0,17,15,2,14
0,16,17,1,7
0,13,12,6,16
0,15,16,1,14
0,10,7,7,13
0,14,15,4,11
0,16,14,2,15
0,12,9,9,17
0,17,10,4,17
0,9,9,10,14
0,17,16,2,12
0,11,15,5,14
0,17,16,1,12
0,15,7,6,14
0,10,16,5,8
0,6,17,3,5
0,10,10,5,14
0,8,10,9,12
0,14,17,1,9
0,11,17,4,12
0,6,18,6,8
0,15,7,6,16
0,14,11,6,16
0,15,15,3,16
0,9,16,6,7
0,16,15,2,13
0,11,17,3,12
0,12,5,11,14
0,6,19,5,1
0,15,7,6,15
0,11,17,4,12
0,17,11,4,18
0,17,16,2,13
0,11,12,7,15
0,16,16,2,14
0,10,15,5,14
0,11,10,10,14
0,11,10,9,14
0,15,7,8,17
0,13,16,4,9
0,10,15,4,14
0,14,6,10,16
0,13,10,8,18
0,16,11,4,17
0,15,17,1,8
0,13,12,6,15
0,15,11,4,17
0,10,16,5,8
0,14,10,5,17
0,13,12,4,16
1,8,12,3,11
1,10,10,4,16
1,7,4,11,17
1,4,0,18,13
1,5,4,13,17
1,6,10,5,18
1,7,12,2,11
1,8,12,2,10
1,10,10,4,15
1,8,5,9,16
1,6,3,12,14
1,7,5,9,16
1,9,10,4,16
1,9,12,1,9
1,1,15,5,3
1,7,12,3,11
1,9,8,6,17
1,7,3,12,15
1,4,0,15,10
1,7,5,9,15
1,9,10,4,16
1,10,12,0,8
1,5,13,3,6
1,7,10,5,15
1,7,4,10,14
1,6,2,12,12
1,9,7,6,16
1,11,11,2,15
1,11,13,0,8
1,3,15,4,3
1,6,10,6,15
1,6,6,9,17
1,7,5,8,15
1,10,10,2,16
1,12,13,0,10
1,11,13,0,4
1,2,17,4,4
1,5,12,4,13
1,7,9,5,16
1,8,8,4,15
1,11,11,1,14
1,11,12,1,12
1,9,12,1,10
1,4,12,4,9
1,1,16,4,8
1,3,12,5,13
1,5,10,5,15
1,7,10,3,14
1,9,12,2,13
1,8,11,2,13
1,7,11,4,13
1,7,11,4,12
1,8,9,7,16
1,5,5,13,13
1,3,5,14,14
1,6,13,4,13
1,10,11,3,14
1,7,6,10,15
1,4,0,19,9
1,4,4,15,12
1,5,9,6,16
1,7,12,3,10
1,9,10,4,15
1,6,5,11,16
1,4,0,17,13
1,4,4,13,16
1,6,10,5,17
1,6,12,2,10
1,8,12,2,9
1,9,10,4,14
1,7,5,9,15
1,6,3,12,13
1,7,5,9,16
1,8,10,4,16
1,8,12,1,9
1,1,15,5,2
1,6,12,3,10
1,8,8,6,16
1,6,3,12,13
1,4,0,15,9
1,7,5,9,14
1,9,10,4,16
1,10,12,0,7
1,4,13,3,6
1,7,10,5,15
1,6,4,10,14
1,5,2,11,11
1,9,7,6,16
1,11,11,2,15
1,11,13,0,7
1,3,15,4,2
1,5,10,6,15
1,6,6,9,16
1,7,5,8,15
1,10,10,2,16
1,12,13,0,10
1,10,14,0,3
1,1,17,4,4
1,5,12,4,13
1,6,9,5,15
1,8,9,4,15
1,10,11,1,14
1,11,12,1,12
1,9,12,1,9
1,4,12,4,8
1,0,16,4,8
1,3,12,5,13
1,5,10,5,15
1,7,10,3,14
1,9,12,1,13
1,8,11,2,13
1,6,11,3,13
1,6,11,4,11
1,7,9,6,15
1,4,5,13,13
1,2,6,13,13
1,5,13,4,12
1,9,11,3,13
1,6,6,10,15
1,3,0,19,9
1,3,4,14,12
1,5,10,6,16
1,8,12,3,12
1,10,9,5,16
1,7,3,12,17
1,5,0,17,15
1,6,5,12,19
1,8,10,5,18
1,7,12,2,11
1,9,12,3,11
1,10,9,5,16
1,9,4,10,16
1,7,3,12,15
1,9,6,8,18
1,10,10,4,16
1,9,12,1,9
1,2,15,4,3
1,8,11,4,12
1,9,8,7,17
1,7,2,12,13
1,5,1,14,10
1,8,6,8,16
1,10,10,3,16
1,11,13,0,8
1,5,13,4,8
1,8,9,6,15
1,7,4,10,13
1,7,3,11,12
1,10,7,6,17
1,13,11,1,15
1,11,13,0,8
1,4,14,4,5
1,6,9,7,15
1,7,5,9,15
1,9,6,7,15
1,12,10,2,16
1,13,13,0,10
1,11,13,0,5
1,2,16,4,6
1,5,11,5,14
1,8,8,5,16
1,10,9,3,16
1,12,11,1,15
1,12,13,1,12
1,9,12,1,10
1,4,13,4,8
1,1,16,5,9
1,4,12,5,14
1,6,10,5,15
1,9,10,3,14
1,10,12,2,14
1,10,11,2,14
1,7,11,4,14
1,7,11,4,13
1,8,8,8,16
1,5,4,14,14
1,3,6,13,14
1,7,13,3,13
1,10,10,4,15
1,7,5,12,16
1,5,0,19,11
1,5,4,14,15
1,7,10,6,18
1,7,12,3,11
1,10,10,4,15
1,7,5,10,17
1,5,1,16,14
1,5,3,13,17
1,7,9,6,18
1,7,12,2,12
1,8,12,3,9
1,10,10,4,15
1,8,5,9,16
1,6,3,12,15
1,8,5,9,17
1,9,10,4,16
1,9,12,1,10
1,0,15,5,3
1,6,12,3,10
1,8,9,6,16
1,7,3,12,15
1,5,0,15,10
1,8,4,9,16
1,9,9,4,17
1,10,12,0,8
1,4,14,3,5
1,7,10,5,14
1,7,5,9,15
1,6,2,11,12
1,10,7,6,17
1,12,11,2,16
1,11,13,0,8
1,2,15,4,1
1,5,10,6,15
1,6,6,9,17
1,8,5,8,15
1,11,10,3,17
1,12,13,0,11
1,11,14,0,4
1,1,17,4,3
1,5,12,4,13
1,7,9,5,16
1,9,8,4,15
1,11,11,1,15
1,11,12,1,13
1,9,12,1,10
1,4,12,3,9
1,0,16,4,8
1,3,12,5,13
1,5,10,4,15
1,8,10,3,14
1,9,12,1,13
1,8,11,2,14
1,7,11,4,14
1,6,11,4,12
1,8,9,6,16
1,5,5,13,13
1,3,5,14,13
1,5,13,4,13
1,10,11,3,14
1,7,6,9,16
1,4,0,19,11
1,4,3,15,13
1,5,9,6,18
1,8,12,3,12
1,9,9,5,16
1,7,3,12,17
1,5,0,17,14
1,5,5,12,18
1,7,10,5,18
1,6,12,2,11
1,9,12,2,11
1,10,9,5,16
1,8,4,10,16
1,7,3,12,15
1,8,6,8,18
1,9,10,4,16
1,8,12,1,9
1,3,15,4,3
1,8,11,4,13
1,9,7,7,17
1,7,2,13,13
1,5,1,14,11
1,8,5,8,16
1,10,10,3,16
1,10,13,0,7
1,6,13,4,8
1,8,9,6,16
1,7,3,11,14
1,7,3,11,13
1,10,7,5,18
1,12,11,1,15
1,11,13,0,8
1,4,14,5,6
1,6,9,7,16
1,7,5,10,17
1,9,6,8,17
1,11,11,2,16
1,12,13,0,9
1,10,13,0,4
1,2,16,4,7
1,6,11,5,15
1,8,8,5,17
1,10,9,3,16
1,11,12,1,15
1,11,13,0,12
1,8,12,1,10
1,4,13,4,8
1,1,16,5,10
1,4,12,5,14
1,6,10,5,16
1,8,10,3,15
1,9,12,2,14
1,9,11,2,14
1,7,11,4,14
1,7,11,4,13
1,7,8,8,16
1,5,4,14,13
1,3,6,13,14
1,6,13,3,13
1,9,10,4,15
1,7,5,12,15
1,4,0,19,10
1,4,5,13,14
1,6,10,6,17
1,8,12,3,12
1,10,9,5,17
1,8,3,12,17
1,5,0,18,14
1,6,5,12,18
1,8,10,5,18
1,7,12,2,11
1,9,12,3,11
1,10,9,5,16
1,9,4,10,16
1,7,3,12,15
1,9,6,8,18
1,10,10,4,17
1,9,12,1,9
1,2,15,4,3
1,8,12,4,12
1,9,7,8,18
1,8,2,13,14
1,6,0,15,12
1,9,5,8,17
1,10,10,3,17
1,11,13,0,8
1,5,13,4,8
1,8,9,6,16
1,7,3,11,14
1,7,2,11,13
1,11,7,5,18
1,13,11,2,15
1,11,13,0,8
1,3,14,5,5
1,6,9,7,16
1,7,5,10,17
1,9,6,7,17
1,12,10,2,17
1,13,13,0,10
1,11,13,0,5
1,2,16,4,6
1,5,11,5,14
1,7,8,5,16
1,9,9,3,16
1,11,11,1,15
1,12,13,1,12
1,9,12,2,10
1,4,13,4,8
1,0,16,4,9
1,4,12,5,14
1,6,10,5,15
1,8,10,3,14
1,9,12,2,14
1,9,11,2,14
1,7,11,4,14
1,7,11,4,13
1,8,8,8,16
1,5,4,14,14
1,3,6,14,14
1,7,13,4,13
1,10,10,3,15
1,7,5,11,16
1,4,0,19,11
1,5,4,14,14
1,6,10,6,17
1,7,12,3,10
1,9,10,4,15
1,6,4,11,17
1,4,0,18,13
1,5,4,13,17
1,7,9,5,18
1,7,12,2,11
1,7,12,3,9
1,9,10,4,14
1,7,5,9,16
1,6,3,12,15
1,7,5,9,17
1,9,10,4,17
1,9,12,1,9
1,0,15,5,1
1,6,12,4,10
1,8,8,6,16
1,6,3,12,14
1,4,0,15,10
1,7,4,9,15
1,9,9,4,17
1,10,12,0,8
1,4,13,4,6
1,6,9,6,14
1,6,4,10,14
1,6,2,12,11
1,9,6,6,17
1,11,10,2,16
1,11,13,0,8
1,2,15,4,2
1,5,10,7,14
1,6,5,9,15
1,7,5,8,13
1,11,10,3,16
1,12,13,0,10
1,11,13,0,4
1,1,17,4,3
1,4,12,5,13
1,6,8,6,16
1,8,8,4,15
1,11,11,1,15
1,11,12,1,12
1,9,12,1,9
1,4,12,4,8
1,0,17,4,7
1,3,12,5,13
1,5,10,5,15
1,7,10,3,14
1,9,12,2,13
1,8,11,2,13
1,7,11,4,13
1,5,11,4,11
1,6,9,7,16
1,4,5,13,15
1,2,5,14,14
1,5,13,4,11
1,9,11,3,13
1,6,6,10,15
1,4,0,19,10
1,4,4,15,12
1,5,9,6,17
1,6,12,3,10
1,8,10,4,15
1,6,5,11,16
1,3,0,18,12
1,4,4,13,16
1,6,10,5,17
1,7,12,2,11
1,7,13,2,8
1,8,10,4,14
1,7,5,9,16
1,5,3,12,14
1,7,5,9,16
1,8,10,4,16
1,9,12,1,9
1,0,15,5,1
1,6,12,3,9
1,7,9,6,16
1,6,3,12,14
1,4,0,15,10
1,7,5,9,15
1,9,9,4,16
1,10,12,0,7
1,3,14,3,5
1,6,10,5,14
1,6,5,9,14
1,5,2,12,11
1,9,6,6,16
1,11,11,2,15
1,11,13,0,7
1,2,15,4,1
1,4,10,6,14
1,6,6,9,16
1,7,5,8,14
1,10,10,3,16
1,12,13,0,10
1,10,14,0,3
1,0,17,4,2
1,4,12,5,13
1,6,9,5,16
1,8,8,4,15
1,10,11,1,14
1,11,13,1,11
1,9,12,1,9
1,4,13,3,7
1,0,17,4,7
1,3,12,5,12
1,5,10,5,15
1,7,10,3,14
1,8,12,1,13
1,8,12,2,12
1,6,11,3,12
1,5,11,4,11
1,6,9,6,15
1,4,5,13,14
1,2,6,13,13
1,4,13,4,11
1,8,11,3,13
1,6,6,10,15
1,3,0,19,10
1,4,4,15,12
1,5,9,6,16
1,6,13,3,10
1,9,10,4,14
1,6,5,11,16
1,3,0,17,12
1,4,4,13,16
1,6,10,5,17
1,7,12,2,11
1,7,12,3,8
1,9,10,4,14
1,7,5,9,15
1,5,3,12,14
1,7,5,9,16
1,8,10,4,16
1,8,12,1,9
1,0,15,5,1
1,6,12,3,10
1,8,9,6,16
1,6,3,12,13
1,4,0,15,9
1,7,5,9,14
1,9,10,4,15
1,10,13,0,7
1,4,13,4,5
1,6,9,6,14
1,6,4,10,14
1,5,2,12,11
1,8,6,6,16
1,10,11,2,15
1,10,13,0,7
1,2,15,4,2
1,5,10,6,14
1,6,6,9,16
1,7,5,8,14
1,10,10,3,16
1,11,13,0,10
1,10,13,0,4
1,0,17,4,3
1,4,12,5,13
1,6,9,5,15
1,8,8,4,15
1,10,11,1,14
1,10,13,1,11
1,9,12,1,9
1,4,13,4,8
1,0,17,4,7
1,3,12,5,12
1,4,10,5,14
1,7,10,3,13
1,8,12,1,13
1,8,11,2,13
1,6,11,3,13
1,4,11,4,10
1,6,9,6,15
1,4,5,13,13
1,2,6,13,13
1,4,13,4,11
1,8,11,3,12
1,6,7,9,15
1,3,0,18,9
1,3,4,14,12
1,5,9,6,16
1,8,12,3,11
1,10,10,4,16
1,7,4,11,17
1,5,0,17,14
1,5,4,13,17
1,7,10,5,19
1,8,12,2,12
1,9,12,2,10
1,11,10,4,15
1,9,5,9,16
1,7,3,12,15
1,8,5,9,17
1,10,10,4,17
1,10,12,1,10
1,2,15,5,3
1,8,12,3,11
1,9,8,6,17
1,8,3,12,14
1,5,0,16,10
1,8,4,9,16
1,10,9,4,17
1,11,12,0,8
1,6,13,4,7
1,8,10,5,16
1,7,4,10,15
1,7,2,12,12
1,10,6,6,18
1,12,10,2,17
1,12,13,0,8
1,4,15,4,3
1,6,10,6,16
1,7,5,9,17
1,8,5,8,16
1,12,10,2,17
1,13,13,0,11
1,11,13,0,4
1,2,17,4,4
1,5,12,5,14
1,7,8,6,17
1,9,8,4,16
1,12,11,1,15
1,12,12,1,12
1,10,12,1,10
1,5,12,3,9
1,1,16,4,8
1,4,12,5,14
1,6,10,5,16
1,8,10,3,15
1,10,12,2,14
1,9,11,2,14
1,7,11,3,14
1,7,11,4,12
1,8,9,7,16
1,6,5,13,14
1,3,5,13,14
1,6,13,4,13
1,10,11,3,14
1,8,6,10,16
1,4,0,19,10
1,5,4,15,13
1,6,9,6,17
